id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Length of Fwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd RST Flags,Fwd Header Length,Fwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,FWD Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
152589,192.168.10.25-172.217.7.2-62064-443-6,192.168.10.25,62064,172.217.7.2,443,6,2017-07-03 19:25:43.104025,296101,19,1839,1349,0,96.78947368421056,310.325739067009,40861.05754455405,111.44845846518588,9253.156250000002,18238.917771921868,68226,0,296101,16450.055555555547,22135.66668224204,68790,0,6,0,0,620,64.16729426783428,0,1418,366.6363636363637,588.4673322592884,346293.8011363637,3,2,0,13,32,0,0,0,0.7368421052631579,366.6363636363636,96.78947368421052,0,0,0,0,55,65535,6,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,296101,BENIGN,-1
1768,192.168.10.12-192.168.10.255-138-138-17,192.168.10.12,138,192.168.10.255,138,17,2017-07-03 12:12:21.943911,65,26,5759,233,210,221.5,11.727744881263408,88600000.00000001,400000.00000000006,2.6,5.802298395176404,30,1,65,2.6,5.802298395176404,30,1,0,0,0,208,400000.00000000006,210,233,221.5,11.727744881263408,137.54000000000005,0,0,0,0,0,0,0,0,0.0,221.5,221.5,5759,26,88600000,1,221,0,25,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
91210,192.168.10.3-192.168.10.1-61080-53-17,192.168.10.3,61080,192.168.10.1,53,17,2017-07-03 17:40:14.854436,30652,1,45,45,45,45.0,0.0,4893.644786637087,65.24859715516116,30652.0,0.0,30652,30652,0,0.0,0.0,0,0,0,0,0,8,32.62429857758058,45,105,75.0,42.42640687119285,1800.0,0,0,0,0,0,0,0,0,1.0,75.0,45.0,0,0,0,0,22,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
35098,192.168.10.25-52.84.145.111-55779-443-6,192.168.10.25,55779,52.84.145.111,443,6,2017-07-03 14:08:47.640990,63029214,8,259,37,0,32.375,13.08147545195113,4.109205613765071,0.1269252699232454,9004173.42857143,11546308.475592,32030267,125,63029214,9004173.42857143,11546308.475592,32030267,125,7,0,0,256,0.1269252699232454,0,37,32.375,13.08147545195113,171.125,7,0,0,7,8,0,0,0,0.0,32.375,32.375,0,0,0,1,32,65535,6,32,6980618.0,0.0,6980618,6980618,18682865.33333333,12233192.912985075,32030267,8004647,-1,-1,483542315,BENIGN,-1
316909,192.168.10.19-192.168.10.3-55371-53-17,192.168.10.19,55371,192.168.10.3,53,17,2017-07-03 15:37:46.630278,224,2,104,52,52,52.0,0.0,1446428.5714285714,17857.14285714286,74.66666666666667,45.32475409015843,127,48,48,48.0,0.0,48,48,0,0,0,16,8928.57142857143,52,110,81.0,33.48631561299829,1121.3333333333333,0,0,0,0,0,0,0,0,1.0,81.0,52.0,0,0,0,0,26,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
12459,192.168.10.3-192.168.10.1-60695-53-17,192.168.10.3,60695,192.168.10.1,53,17,2017-07-03 12:49:34.976946,89911094,2,110,56,54,55.0,1.4142135623730951,3.68141444258258,0.0444883920553786,29970364.666666664,51830752.57931555,89819360,30664,89850024,89850024.0,0.0,89850024,89850024,0,0,0,16,0.0222441960276893,54,112,82.75,32.0767309223784,1028.9166666666667,0,0,0,0,0,0,0,0,1.0,82.75,55.0,0,0,0,0,27,0,1,8,30664.0,0.0,30664,30664,89819360.0,0.0,89819360,89819360,-1,-1,0,BENIGN,-1
355218,192.168.10.25-35.186.227.40-57883-443-6,192.168.10.25,57883,35.186.227.40,443,6,2017-07-03 14:13:18.894882,331063,17,974,469,0,57.29411764705882,127.43221958451204,25255.01188595524,87.59662058278938,11823.678571428572,22712.90311214632,74151,3,331063,20691.4375,27234.488299381843,74227,3,6,0,0,556,51.34974310025584,0,1581,288.3103448275862,548.6970998548859,301068.5073891626,3,2,0,11,28,0,0,0,0.7058823529411765,288.3103448275862,57.294117647058826,0,0,0,0,33,65535,6,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,331063,BENIGN,-1
312344,192.168.10.5-172.217.10.67-55236-443-6,192.168.10.5,55236,172.217.10.67,443,6,2017-07-03 13:43:06.119624,104912018,5,3,1,0,0.6,0.5477225575051661,0.5528441936938054,0.104849760872963,10491201.8,18760938.57633702,45007777,4,104875346,26218836.5,22556556.427706905,45044468,93,0,0,0,100,0.0476589822149832,0,55,5.272727272727272,16.4990357844991,272.2181818181818,2,0,0,1,11,0,0,0,1.2,5.2727272727272725,0.6,0,0,0,0,0,257,2,20,36751.333333333336,101.0560900358476,36868,36691,34921625.0,17462007.669317324,45007777,14758236,-1,-1,240176960,BENIGN,-1
211674,192.168.10.9-151.101.0.133-1164-443-6,192.168.10.9,1164,151.101.0.133,443,6,2017-07-03 12:05:54.135332,5663504,9,355,198,0,39.44444444444444,72.48984603223943,885.1410716757682,3.001675287948945,353969.00000000006,1334174.368148082,5353048,3,5663504,707938.0,1878542.0214110576,5353048,3,3,0,1,204,1.5891222112670884,0,1460,294.8823529411765,524.020858644117,274597.86029411765,2,2,1,7,16,0,0,0,0.8888888888888888,294.88235294117646,39.44444444444444,0,0,0,0,20,8192,3,20,295240.0,0.0,295240,295240,5353048.0,0.0,5353048,5353048,-1,-1,5663504,BENIGN,-1
230849,192.168.10.25-172.217.3.98-60633-443-6,192.168.10.25,60633,172.217.3.98,443,6,2017-07-03 16:07:37.346171,206793,13,1761,1368,0,135.46153846153848,374.3112820867625,12302.15722969346,101.55082618850734,10339.65,15540.104877634983,36372,3,206793,17232.75,19766.42792544516,51252,4,5,0,0,428,62.86479716431407,0,1368,121.14285714285715,319.90127941511673,102336.82857142856,3,2,0,7,20,0,0,0,0.6153846153846154,121.14285714285714,135.46153846153845,1568,4,43159,0,83,65535,6,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,206793,BENIGN,-1
299942,192.168.10.12-151.101.20.166-53184-443-6,192.168.10.12,53184,151.101.20.166,443,6,2017-07-03 13:13:19.079086,5819015,11,3588,1510,0,326.1818181818182,604.9586462200235,889.4976211609696,3.4370078097409955,306263.94736842107,922476.26588056,3569488,3,5795798,579579.8,1247802.7690726162,3569488,3,4,0,0,360,1.890354295357548,0,1510,258.80000000000007,486.77343697799336,236948.37894736844,2,2,0,8,19,0,0,0,0.8181818181818182,258.8,326.1818181818182,0,0,0,0,179,29200,4,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5819015,BENIGN,-1
272374,192.168.10.8-68.67.178.173-55397-443-6,192.168.10.8,55397,68.67.178.173,443,6,2017-07-03 17:21:05.089333,10169150,8,2735,2167,0,341.87499999999994,758.8290674265374,546.6533584419543,1.671722808690992,635571.875,2496889.404886912,9998758,14,10137046,1448149.4285714286,3770548.86720589,9998850,127,3,0,0,172,0.7866930864428197,0,2167,326.99999999999994,648.1363668241429,420080.75,2,2,0,6,16,0,0,0,1.125,327.0,341.875,0,0,0,0,160,8192,3,20,138069.0,0.0,138069,138069,9998758.0,0.0,9998758,9998758,-1,-1,10169150,BENIGN,-1
197808,192.168.10.8-192.168.10.3-54123-53-17,192.168.10.8,54123,192.168.10.3,53,17,2017-07-03 14:05:35.005642,210,2,150,75,75,75.0,0.0,2647619.047619048,19047.61904761905,70.0,116.04740410711476,204,3,3,3.0,0.0,3,3,0,0,0,16,9523.809523809525,75,203,139.0,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,139.0,75.0,0,0,0,0,37,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
315217,192.168.10.51-192.168.10.3-2184-53-17,192.168.10.51,2184,192.168.10.3,53,17,2017-07-03 14:46:06.516126,30992,2,82,41,41,41.0,0.0,12648.425400103251,129.06556530717606,10330.666666666668,17848.22104113834,30940,3,3,3.0,0.0,3,3,0,0,0,16,64.53278265358803,41,155,98.0,65.81793068761733,4332.0,0,0,0,0,0,0,0,0,1.0,98.0,41.0,0,0,0,0,20,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
109513,192.168.10.3-192.168.10.1-60201-53-17,192.168.10.3,60201,192.168.10.1,53,17,2017-07-03 19:00:11.003639,40565,1,51,51,51,51.0,0.0,2908.911623320597,49.30358683594232,40565.0,0.0,40565,40565,0,0.0,0.0,0,0,0,0,0,8,24.65179341797116,51,67,59.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,59.0,51.0,0,0,0,0,25,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
105814,192.168.10.12-192.168.10.3-3972-53-17,192.168.10.12,3972,192.168.10.3,53,17,2017-07-03 18:21:29.886798,247,2,64,32,32,32.0,0.0,1635627.5303643723,16194.331983805669,82.33333333333334,140.00833308533225,244,1,1,1.0,0.0,1,1,0,0,0,16,8097.165991902834,32,170,101.0,79.67433714816836,6348.0,0,0,0,0,0,0,0,0,1.0,101.0,32.0,0,0,0,0,16,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
135325,192.168.10.25-68.67.178.197-55116-80-6,192.168.10.25,55116,68.67.178.197,80,6,2017-07-03 13:54:20.846881,101762,6,1036,1036,0,172.66666666666666,422.9452289205621,28212.888897623867,98.26850887364634,11306.888888888889,16310.81536469318,34707,15,101762,20352.4,18078.43459207683,34780,373,1,0,0,204,58.961105324187805,0,1835,287.1,633.8819465974892,401806.3222222222,2,2,0,2,9,0,0,0,0.6666666666666666,287.1,172.66666666666666,0,0,0,0,103,65535,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,101762,BENIGN,-1
198420,192.168.10.25-68.67.178.137-62613-443-6,192.168.10.25,62613,68.67.178.137,443,6,2017-07-03 19:29:43.521403,139718,11,1062,821,0,96.54545454545456,244.28440950513547,16640.661904693738,121.67365693754562,8732.375000000002,13836.79508111133,32653,38,139718,13971.8,16129.793494579457,32974,44,5,0,0,364,78.73001331252952,0,1125,136.76470588235293,322.6812532151048,104123.19117647056,2,2,0,7,16,0,0,0,0.5454545454545454,136.76470588235293,96.54545454545456,0,0,0,0,62,65535,5,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,139718,BENIGN,-1
299970,192.168.10.9-192.168.10.3-60744-53-17,192.168.10.9,60744,192.168.10.3,53,17,2017-07-03 14:28:55.103374,191,2,66,33,33,33.0,0.0,1780104.712041885,20942.40837696335,63.66666666666667,106.8144809159008,187,1,1,1.0,0.0,1,1,0,0,0,16,10471.204188481675,33,137,85.0,60.04442799572108,3605.3333333333335,0,0,0,0,0,0,0,0,1.0,85.0,33.0,0,0,0,0,16,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
280847,192.168.10.5-192.168.10.3-55958-53-17,192.168.10.5,55958,192.168.10.3,53,17,2017-07-03 18:47:52.889444,62196,4,172,43,43,43.0,0.0,7492.443243938516,96.46922631680494,12439.2,19346.430606186765,44078,3,44084,14694.666666666668,25446.713114532755,44078,3,0,0,0,32,64.31281754453663,43,147,77.66666666666666,53.70536906740952,2884.266666666668,0,0,0,0,0,0,0,0,0.5,77.66666666666667,43.0,172,4,3901,0,28,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
255323,192.168.10.25-192.168.10.3-62884-53-17,192.168.10.25,62884,192.168.10.3,53,17,2017-07-03 19:42:17.598536,31500,2,56,28,28,28.0,0.0,19809.52380952381,126.984126984127,10500.0,18180.47130852223,31493,3,3,3.0,0.0,3,3,0,0,0,16,63.49206349206349,28,284,156.0,147.8016689125442,21845.33333333333,0,0,0,0,0,0,0,0,1.0,156.0,28.0,0,0,0,0,14,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
91655,192.168.10.9-192.168.10.3-61712-53-17,192.168.10.9,61712,192.168.10.3,53,17,2017-07-03 13:23:36.748419,150,2,60,30,30,30.0,0.0,1013333.3333333334,26666.666666666668,50.0,81.40638795573723,144,3,3,3.0,0.0,3,3,0,0,0,16,13333.333333333334,30,46,38.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,38.0,30.0,0,0,0,0,15,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
119282,192.168.10.3-192.168.10.1-61950-53-17,192.168.10.3,61950,192.168.10.1,53,17,2017-07-03 19:35:33.266092,30863,1,47,47,47,47.0,0.0,7193.079091468749,64.80251433755629,30863.0,0.0,30863,30863,0,0.0,0.0,0,0,0,0,0,8,32.401257168778145,47,175,111.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,111.0,47.0,0,0,0,0,23,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
84456,192.168.10.3-192.168.10.1-60762-53-17,192.168.10.3,60762,192.168.10.1,53,17,2017-07-03 17:27:02.990577,31146,1,53,53,53,53.0,0.0,6453.477172028511,64.2137032042638,31146.0,0.0,31146,31146,0,0.0,0.0,0,0,0,0,0,8,32.1068516021319,53,148,100.5,67.17514421272202,4512.5,0,0,0,0,0,0,0,0,1.0,100.5,53.0,0,0,0,0,26,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
92326,192.168.10.5-192.168.10.3-55119-53-17,192.168.10.5,55119,192.168.10.3,53,17,2017-07-03 12:30:12.020634,84020,4,136,34,34,34.0,0.0,4118.067126874554,71.4115686741252,16804.0,24167.436138324647,52542,1,31474,10491.333333333332,18128.23698910993,31424,1,0,0,0,32,47.60771244941681,34,105,57.66666666666667,36.66424234409688,1344.2666666666669,0,0,0,0,0,0,0,0,0.5,57.66666666666666,34.0,136,4,4321,0,22,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
164639,192.168.10.25-192.168.10.3-59537-53-17,192.168.10.25,59537,192.168.10.3,53,17,2017-07-03 15:06:38.552916,61115,2,74,37,37,37.0,0.0,5497.831956148245,65.45038043033625,20371.666666666664,35278.69952724071,61108,3,3,3.0,0.0,3,3,0,0,0,16,32.725190215168126,37,131,84.0,54.270925303824825,2945.333333333333,0,0,0,0,0,0,0,0,1.0,84.0,37.0,0,0,0,0,18,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
79243,192.168.10.3-192.168.10.1-60763-53-17,192.168.10.3,60763,192.168.10.1,53,17,2017-07-03 16:53:17.924994,18529359,2,90,45,45,45.0,0.0,18.56513223150353,0.2158736305988782,6176453.0,10606250.165259965,18423470,31184,18454654,18454654.0,0.0,18454654,18454654,0,0,0,16,0.1079368152994391,45,144,86.0,49.33558553417604,2434.0,0,0,0,0,0,0,0,0,1.0,86.0,45.0,0,0,0,0,22,0,1,8,31184.0,0.0,31184,31184,18423470.0,0.0,18423470,18423470,-1,-1,0,BENIGN,-1
234268,192.168.10.15-72.167.239.239-50455-80-6,192.168.10.15,50455,72.167.239.239,80,6,2017-07-03 12:49:50.878371,118534,5,428,428,0,85.6,191.407418873982,22736.0925979044,92.8003779506302,11853.4,15429.992152370727,36407,1,82127,20531.75,14017.000211053242,30668,774,1,0,0,112,42.181989977559184,0,1460,245.0,480.1830900812731,230575.80000000005,2,2,0,2,10,0,0,0,1.2,245.0,85.6,0,0,0,0,38,8192,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,118534,BENIGN,-1
315770,192.168.10.25-23.46.180.174-64712-80-6,192.168.10.25,64712,23.46.180.174,80,6,2017-07-03 14:53:53.937450,134498,6,1059,1059,0,176.5,432.3349396012309,8795.669824086603,74.35054796353849,14944.222222222224,21974.23652130932,44797,31,134498,26899.6,24094.933996589407,44868,421,1,0,0,204,44.61032877812309,0,1059,118.3,332.8176177227802,110767.56666666668,2,2,0,2,9,0,0,0,0.6666666666666666,118.3,176.5,0,0,0,0,105,65535,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,134498,BENIGN,-1
135420,192.168.10.16-192.168.10.3-24784-53-17,192.168.10.16,24784,192.168.10.3,53,17,2017-07-03 13:32:06.803752,24408,2,84,42,42,42.0,0.0,18272.6974762373,163.88069485414618,8136.0,14081.57395321986,24396,1,1,1.0,0.0,1,1,0,0,0,16,81.94034742707309,42,181,111.5,80.25168741735799,6440.333333333333,0,0,0,0,0,0,0,0,1.0,111.5,42.0,0,0,0,0,21,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
143645,192.168.10.15-192.168.10.3-49323-53-17,192.168.10.15,49323,192.168.10.3,53,17,2017-07-03 19:44:50.449136,31119,4,176,44,44,44.0,0.0,16710.048523410136,192.80825219319385,6223.799999999999,13709.508422988769,30747,3,30799,10266.333333333332,17736.79253228535,30747,3,0,0,0,32,128.53883479546258,44,172,86.66666666666666,66.09891577527326,4369.066666666668,0,0,0,0,0,0,0,0,0.5,86.66666666666667,44.0,176,4,5714,0,29,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
340784,192.168.10.15-192.168.10.3-53961-53-17,192.168.10.15,53961,192.168.10.3,53,17,2017-07-03 19:46:26.972405,170,2,76,38,38,38.0,0.0,1647058.8235294116,23529.41176470588,56.66666666666666,57.882064003742414,118,3,3,3.0,0.0,3,3,0,0,0,16,11764.70588235294,38,102,70.0,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,70.0,38.0,0,0,0,0,19,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
254588,192.168.10.5-52.15.205.118-56535-443-6,192.168.10.5,56535,52.15.205.118,443,6,2017-07-03 14:10:08.731849,61168239,12,998,634,0,83.16666666666667,188.53542388794227,106.44413026178503,0.3760121327017441,2780374.5,9993115.083250271,44984557,26,61168239,5560749.000000001,13888670.328742811,44984557,902,3,0,0,252,0.196180243148736,0,1460,283.0869565217391,502.9484803765128,252957.1739130435,2,2,0,8,22,0,0,0,0.9166666666666666,283.0869565217391,83.16666666666667,0,0,0,0,43,8192,4,20,128820.0,124609.18540781816,216932,40708,30294318.5,20775134.521195397,44984557,15604080,-1,-1,61168239,BENIGN,-1
269826,192.168.10.16-192.168.10.50-59348-22-6,192.168.10.16,59348,192.168.10.50,22,6,2017-07-03 15:31:33.695823,1334469,44,2728,456,0,62.000000000000014,107.56501549360524,7015.524526984142,65.94383234080372,15338.724137931034,103232.95308542214,956389,0,1334469,31034.16279069768,154056.9734849092,997206,0,24,0,0,1424,32.97191617040186,0,976,106.38636363636368,237.17448021401,56251.73406478581,4,4,0,48,86,0,0,0,1.0,106.38636363636364,62.0,693,4,59437,0,31,29200,24,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1334469,BENIGN,-1
277640,192.168.10.9-192.168.10.3-53322-53-17,192.168.10.9,53322,192.168.10.3,53,17,2017-07-03 18:10:38.967151,152,2,58,29,29,29.0,0.0,2236842.1052631577,26315.78947368421,50.66666666666667,83.42861219829402,147,2,3,3.0,0.0,3,3,0,0,0,16,13157.894736842103,29,141,85.0,64.66323014923809,4181.333333333333,0,0,0,0,0,0,0,0,1.0,85.0,29.0,0,0,0,0,14,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
50962,192.168.10.5-192.168.10.3-61136-53-17,192.168.10.5,61136,192.168.10.3,53,17,2017-07-03 14:42:05.792631,46989,4,136,34,34,34.0,0.0,6299.346655600247,127.68945923514012,9397.8,14749.663002929932,33694,3,33700,11233.333333333332,19451.50791926768,33694,3,0,0,0,32,85.1263061567601,34,80,49.333333333333336,23.754297856738823,564.2666666666667,0,0,0,0,0,0,0,0,0.5,49.333333333333336,34.0,136,4,4035,0,22,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
